Phone Number,Account Length,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn,Local call minutes,Local call charge,Local call count
366-9015,94,0,220.8,111,37.54,156.2,67,13.28,187.9,89,8.46,10.5,4,2.84,2,False,564.9000000000001,59.28,267
356-1654,73,47,173.7,117,29.53,204.0,114,17.34,174.6,94,7.86,6.3,3,1.7,2,False,552.3,54.730000000000004,325
337-3932,123,0,114.8,94,19.52,150.0,104,12.75,268.6,119,12.09,9.6,4,2.59,2,False,533.4,44.36,317
350-1126,64,0,113.8,97,19.35,192.3,97,16.35,214.9,89,9.67,10.4,1,2.81,3,False,521.0,45.370000000000005,283
416-3649,127,0,143.2,60,24.34,179.5,159,15.26,171.8,122,7.73,6.2,4,1.67,4,True,494.5,47.33,341
349-1726,33,0,184.4,111,31.35,203.8,110,17.32,237.4,100,10.68,9.3,5,2.51,3,False,625.6,59.35,321
405-1589,27,0,227.4,67,38.66,248.0,115,21.08,61.4,109,2.76,7.8,6,2.11,1,False,536.8,62.49999999999999,291
366-7560,123,0,224.0,99,38.08,210.7,80,17.91,231.9,75,10.44,2.1,5,0.57,0,False,666.6,66.43,254
333-9643,148,0,216.2,95,36.75,185.7,105,15.78,300.0,143,13.5,10.0,5,2.7,2,False,701.9,66.03,343
355-6422,81,0,129.9,121,22.08,230.1,105,19.56,140.5,123,6.32,13.3,3,3.59,0,False,500.5,47.959999999999994,349
329-5400,122,30,230.1,108,39.12,287.6,76,24.45,177.1,85,7.97,6.9,3,1.86,2,False,694.8000000000001,71.53999999999999,269
383-6356,52,0,204.4,97,34.75,273.2,128,23.22,179.6,118,8.08,11.0,5,2.97,1,False,657.1999999999999,66.05,343
377-7276,91,44,216.6,101,36.82,173.1,98,14.71,242.1,95,10.89,9.1,3,2.46,1,False,631.8,62.42,294
337-1586,54,0,247.5,85,42.08,225.4,93,19.16,244.3,132,10.99,10.2,2,2.75,2,True,717.2,72.22999999999999,310
336-9273,152,0,228.1,93,38.78,136.4,106,11.59,197.3,107,8.88,9.0,2,2.43,1,False,561.8000000000001,59.25,306
415-5476,201,0,225.9,110,38.4,299.1,86,25.42,251.3,81,11.31,11.2,4,3.02,1,True,776.3000000000001,75.13,277
332-2650,78,0,103.5,115,17.6,117.9,102,10.02,201.0,94,9.05,12.0,3,3.24,4,True,422.4,36.67,311
418-8257,67,0,115.5,70,19.64,252.2,143,21.44,208.9,91,9.4,7.5,6,2.03,0,False,576.6,50.480000000000004,304
407-3121,100,0,218.8,125,37.2,148.3,102,12.61,277.8,97,12.5,9.7,6,2.62,1,False,644.9000000000001,62.31,324
381-2413,41,0,223.8,67,38.05,244.8,74,20.81,223.8,156,10.07,12.3,5,3.32,3,False,692.4000000000001,68.92999999999999,297
378-1144,133,0,143.8,71,24.45,184.0,131,15.64,275.5,132,12.4,12.9,4,3.48,3,False,603.3,52.489999999999995,334
359-5091,36,43,29.9,123,5.08,129.1,117,10.97,325.9,105,14.67,8.6,6,2.32,2,False,484.9,30.72,345
378-6986,51,28,276.7,121,47.04,203.7,99,17.31,246.2,88,11.08,8.3,3,2.24,0,False,726.5999999999999,75.43,308
386-6580,122,0,141.4,128,24.04,146.4,70,12.44,123.0,75,5.54,8.1,4,2.19,0,False,410.79999999999995,42.019999999999996,273
419-9713,84,41,153.9,102,26.16,140.7,117,11.96,217.7,101,9.8,12.8,5,3.46,1,False,512.3,47.92,320
382-6153,91,0,190.5,128,32.39,205.5,103,17.47,130.7,63,5.88,13.8,5,3.73,0,False,526.7,55.739999999999995,294
332-1690,110,0,192.6,102,32.74,178.9,118,15.21,214.6,74,9.66,9.4,4,2.54,1,False,586.1,57.61,294
348-9383,91,0,151.8,115,25.81,103.6,116,8.81,156.3,86,7.03,12.2,4,3.29,1,False,411.7,41.65,317
420-3857,121,0,215.6,74,36.65,192.9,98,16.4,144.0,103,6.48,10.1,4,2.73,5,False,552.5,59.53,275
405-2653,109,0,180.0,100,30.6,229.0,103,19.47,139.4,105,6.27,7.8,8,2.11,3,False,548.4,56.34,308
417-9278,95,0,157.3,116,26.74,197.5,77,16.79,128.2,111,5.77,8.4,4,2.27,2,False,483.0,49.3,304
352-5663,72,0,196.5,88,33.41,158.6,129,13.48,269.3,118,12.12,6.8,3,1.84,0,False,624.4,59.01,335
370-8786,73,0,240.3,130,40.85,162.5,83,13.81,231.9,136,10.44,11.9,3,3.21,0,False,634.7,65.1,349
415-6333,108,0,193.3,126,32.86,154.7,85,13.15,174.8,98,7.87,9.4,6,2.54,3,False,522.8,53.879999999999995,309
391-6558,58,39,211.9,40,36.02,274.4,76,23.32,210.5,139,9.47,5.4,4,1.46,1,False,696.8,68.81,255
396-4234,148,0,218.7,111,37.18,155.6,133,13.23,277.4,62,12.48,8.2,5,2.21,1,False,651.7,62.89,306
345-6961,76,0,246.8,110,41.96,206.3,63,17.54,208.4,123,9.38,13.2,5,3.56,0,True,661.5,68.88,296
346-5992,103,0,174.7,151,29.7,148.0,56,12.58,168.2,109,7.57,15.8,3,4.27,6,True,490.9,49.849999999999994,316
402-3908,87,0,240.0,83,40.8,134.1,106,11.4,189.1,84,8.51,9.3,2,2.51,0,True,563.2,60.709999999999994,273
350-2340,35,37,181.2,76,30.8,177.6,98,15.1,228.0,136,10.26,5.0,3,1.35,2,False,586.8,56.16,310
410-2015,88,0,113.7,67,19.33,165.1,127,14.03,141.5,142,6.37,10.8,3,2.92,1,False,420.3,39.73,336
380-3311,67,41,174.7,86,29.7,160.6,93,13.65,155.3,108,6.99,13.4,1,3.62,0,False,490.59999999999997,50.34,287
399-7029,77,29,211.1,89,35.89,223.5,97,19.0,148.4,106,6.68,9.7,9,2.62,2,False,583.0,61.57,292
337-3868,124,0,169.3,108,28.78,178.6,91,15.18,242.3,82,10.9,12.2,3,3.29,1,False,590.2,54.86,281
354-8088,30,0,247.4,107,42.06,175.9,76,14.95,287.4,90,12.93,11.3,2,3.05,0,False,710.6999999999999,69.94,273
416-9723,53,32,131.2,63,22.3,227.4,125,19.33,178.9,105,8.05,12.8,2,3.46,2,False,537.5,49.68,293
337-4403,152,0,161.4,84,27.44,163.6,88,13.91,153.2,121,6.89,11.8,5,3.19,1,False,478.19999999999993,48.24,293
416-1536,100,0,107.2,98,18.22,86.8,122,7.38,156.2,117,7.03,9.7,4,2.62,1,False,350.2,32.629999999999995,337
386-3796,59,32,211.9,120,36.02,202.9,136,17.25,213.5,95,9.61,8.8,5,2.38,1,False,628.3,62.88,351
340-4989,143,0,160.4,120,27.27,285.9,104,24.3,182.5,85,8.21,6.9,4,1.86,3,False,628.8,59.78,309
340-6221,142,40,230.7,101,39.22,256.8,88,21.83,263.9,92,11.88,6.4,3,1.73,1,False,751.4000000000001,72.93,281
363-3469,105,0,232.6,96,39.54,253.4,117,21.54,154.0,101,6.93,10.5,9,2.84,1,False,640.0,68.00999999999999,314
345-3787,111,0,294.7,90,50.1,294.6,72,25.04,260.1,121,11.7,10.8,3,2.92,1,True,849.4000000000001,86.84,283
362-3107,143,0,133.4,107,22.68,223.9,117,19.03,180.4,85,8.12,10.2,13,2.75,1,False,537.7,49.83,309
345-1994,93,22,306.2,123,52.05,189.7,83,16.12,240.3,107,10.81,11.7,2,3.16,0,False,736.2,78.97999999999999,313
377-5417,79,0,236.8,135,40.26,186.4,87,15.84,126.9,112,5.71,10.4,5,2.81,2,False,550.1,61.81,334
369-8574,68,24,125.7,92,21.37,275.9,98,23.45,214.5,108,9.65,14.2,6,3.83,3,True,616.1,54.47,298
344-6847,93,0,168.4,114,28.63,276.0,127,23.46,196.2,48,8.83,11.4,3,3.08,1,False,640.6,60.92,289
391-7528,103,0,70.9,134,12.05,134.5,112,11.43,168.8,164,7.6,12.0,6,3.24,2,False,374.20000000000005,31.080000000000002,410
393-6053,144,38,105.0,86,17.85,121.8,123,10.35,221.5,122,9.97,3.7,4,1.0,0,False,448.3,38.17,331
392-6286,93,0,152.1,141,25.86,215.5,107,18.32,262.4,111,11.81,12.0,7,3.24,1,False,630.0,55.99,359
365-9079,149,0,180.9,79,30.75,194.9,83,16.57,197.8,109,8.9,8.8,9,2.38,3,False,573.6,56.22,271
399-3089,23,31,156.6,84,26.62,161.5,96,13.73,294.6,107,13.26,9.4,6,2.54,1,False,612.7,53.61,287
365-2192,221,24,180.5,85,30.69,224.1,92,19.05,205.7,103,9.26,2.4,3,0.65,0,False,610.3,59.0,280
394-3051,164,30,238.8,100,40.6,230.0,121,19.55,206.3,66,9.28,13.2,8,3.56,1,False,675.1,69.43,287
357-2429,104,18,182.1,66,30.96,213.6,65,18.16,193.0,108,8.69,13.4,9,3.62,2,False,588.7,57.81,239
421-6268,150,35,139.6,72,23.73,332.8,170,28.29,213.8,105,9.62,8.8,2,2.38,2,False,686.2,61.64,347
401-5915,184,12,200.3,76,34.05,253.6,105,21.56,149.3,93,6.72,10.2,5,2.75,0,False,603.2,62.33,274
348-6057,88,0,153.5,94,26.1,251.7,118,21.39,182.2,99,8.2,8.5,6,2.3,1,False,587.4,55.69,311
349-3843,61,29,128.2,119,21.79,171.7,83,14.59,250.9,114,11.29,11.7,6,3.16,3,False,550.8,47.67,316
396-5561,110,0,159.5,145,27.12,202.3,101,17.2,256.0,96,11.52,16.7,2,4.51,2,False,617.8,55.84,342
370-9622,115,0,226.4,101,38.49,276.8,60,23.53,213.4,82,9.6,12.3,4,3.32,3,True,716.6,71.62,243
371-9602,33,0,251.9,81,42.82,194.6,96,16.54,211.2,87,9.5,8.4,3,2.27,2,False,657.6999999999999,68.86,264
351-2815,100,0,264.5,117,44.97,194.0,111,16.49,262.7,111,11.82,7.5,4,2.03,2,True,721.2,73.28,339
369-8703,209,0,153.7,105,26.13,188.6,87,16.03,200.8,95,9.04,10.7,2,2.89,0,False,543.0999999999999,51.2,287
355-2840,27,0,232.1,81,39.46,210.8,101,17.92,165.4,87,7.44,15.0,6,4.05,5,False,608.3000000000001,64.82000000000001,269
372-1115,117,0,201.9,86,34.32,212.3,96,18.05,176.9,98,7.96,7.8,10,2.11,1,False,591.1,60.33,280
337-2986,87,0,186.9,79,31.77,182.6,105,15.52,143.1,90,6.44,4.2,14,1.13,1,False,512.6,53.730000000000004,274
404-3238,129,27,196.6,89,33.42,180.6,95,15.35,245.0,83,11.03,6.6,5,1.78,1,False,622.2,59.8,267
397-4968,142,0,232.1,102,39.46,168.2,110,14.3,197.3,120,8.88,9.9,3,2.67,1,False,597.6,62.64,332
327-1058,112,0,166.0,79,28.22,74.6,100,6.34,247.9,74,11.16,6.3,7,1.7,0,False,488.5,45.72,253
419-9509,75,28,200.6,96,34.1,164.1,111,13.95,169.6,153,7.63,2.5,5,0.68,1,False,534.3,55.68,360
349-7282,97,25,141.0,101,23.97,212.0,85,18.02,175.2,138,7.88,4.9,2,1.32,3,False,528.2,49.87,324
382-5743,121,34,245.0,95,41.65,216.9,66,18.44,112.4,125,5.06,7.5,8,2.03,0,False,574.3,65.15,286
358-2694,142,0,140.8,140,23.94,228.6,119,19.43,152.9,88,6.88,10.9,7,2.94,1,False,522.3,50.25,347
378-1884,121,0,255.1,93,43.37,266.9,97,22.69,197.7,118,8.9,8.8,3,2.38,3,True,719.6999999999999,74.96000000000001,308
330-1627,87,33,125.0,99,21.25,235.3,81,20.0,215.3,95,9.69,10.2,7,2.75,2,False,575.6,50.94,275
392-5716,34,0,180.6,65,30.7,280.4,99,23.83,292.4,105,13.16,5.0,3,1.35,1,False,753.4,67.69,269
384-6132,177,0,248.7,118,42.28,172.3,73,14.65,191.9,87,8.64,11.3,2,3.05,1,True,612.9000000000001,65.57,278
359-2740,58,30,178.1,111,30.28,236.7,109,20.12,264.0,118,11.88,8.4,2,2.27,0,False,678.8,62.28,338
338-6714,113,0,122.2,112,20.77,131.7,94,11.19,169.5,106,7.63,10.3,9,2.78,5,True,423.4,39.59,312
347-9968,101,0,231.3,87,39.32,224.7,88,19.1,214.6,69,9.66,7.2,7,1.94,1,False,670.5999999999999,68.08,244
343-3399,89,0,111.2,101,18.9,122.1,94,10.38,180.8,85,8.14,12.6,2,3.4,3,False,414.09999999999997,37.42,280
334-6129,77,44,103.2,117,17.54,236.3,86,20.09,203.5,101,9.16,11.9,2,3.21,0,True,543.0,46.79,304
377-4975,146,0,138.4,104,23.53,158.9,122,13.51,47.4,73,2.13,3.9,9,1.05,4,True,344.70000000000005,39.17,299
405-3533,93,0,146.3,85,24.87,216.6,95,18.41,233.0,82,10.49,11.5,3,3.11,0,False,595.9000000000001,53.769999999999996,262
337-9326,160,0,206.3,66,35.07,241.1,109,20.49,227.8,102,10.25,11.7,6,3.16,0,False,675.2,65.81,277
338-6556,55,0,132.0,103,22.44,279.6,114,23.77,180.0,74,8.1,13.5,4,3.65,0,False,591.6,54.31,291
354-3040,88,0,274.6,105,46.68,161.1,121,13.69,194.4,123,8.75,9.2,4,2.48,2,False,630.1,69.12,349
396-1278,63,0,185.3,87,31.5,225.3,87,19.15,194.3,93,8.74,11.7,3,3.16,0,False,604.9000000000001,59.39,267
354-6810,127,24,154.8,69,26.32,177.2,105,15.06,207.6,102,9.34,9.0,4,2.43,1,False,539.5999999999999,50.72,276
403-6237,57,30,179.2,105,30.46,283.2,83,24.07,228.1,77,10.26,14.7,5,3.97,1,False,690.5,64.78999999999999,265
411-6823,138,0,286.2,61,48.65,187.2,60,15.91,146.2,114,6.58,11.0,4,2.97,2,True,619.5999999999999,71.14,235
338-1400,115,0,268.0,115,45.56,153.6,106,13.06,232.3,65,10.45,17.0,1,4.59,3,False,653.9,69.07,286
412-6245,171,0,137.5,110,23.38,198.1,109,16.84,292.7,131,13.17,13.3,5,3.59,2,False,628.3,53.39,350
377-3417,148,0,243.0,115,41.31,191.8,91,16.3,117.8,93,5.3,13.4,5,3.62,2,False,552.6,62.910000000000004,299
343-2597,127,0,134.9,79,22.93,221.5,114,18.83,113.8,118,5.12,15.0,2,4.05,1,False,470.20000000000005,46.879999999999995,311
388-8282,61,0,234.2,76,39.81,216.7,108,18.42,130.6,122,5.88,13.9,2,3.75,1,False,581.5,64.11,306
416-8394,131,0,175.1,73,29.77,171.9,116,14.61,131.1,94,5.9,7.3,6,1.97,1,False,478.1,50.28,283
343-6643,88,0,142.2,107,24.17,262.4,84,22.3,139.2,99,6.26,10.1,5,2.73,1,False,543.8,52.730000000000004,290
330-4364,130,0,132.4,81,22.51,200.3,110,17.03,202.5,103,9.11,6.0,1,1.62,2,False,535.2,48.650000000000006,294
414-1537,89,24,97.8,98,16.63,207.2,67,17.61,214.5,126,9.65,5.9,2,1.59,0,False,519.5,43.89,291
408-1913,82,0,266.9,83,45.37,229.7,74,19.52,251.7,99,11.33,11.0,6,2.97,3,True,748.3,76.22,256
406-5532,138,33,155.2,139,26.38,268.3,79,22.81,186.4,71,8.39,9.7,4,2.62,3,False,609.9000000000001,57.58,289
417-7722,115,0,200.2,92,34.03,244.9,107,20.82,190.9,96,8.59,8.8,3,2.38,1,False,636.0,63.44,295
367-5226,84,0,289.1,100,49.15,233.8,97,19.87,223.5,148,10.06,12.7,2,3.43,2,True,746.4000000000001,79.08,345
344-5766,117,0,198.4,121,33.73,249.5,104,21.21,162.8,115,7.33,10.5,5,2.84,1,False,610.7,62.269999999999996,340
405-1370,60,0,180.3,67,30.65,208.0,68,17.68,181.2,101,8.15,12.8,6,3.46,2,False,569.5,56.48,236
368-9073,62,0,86.3,84,14.67,238.7,99,20.29,238.4,79,10.73,12.5,1,3.38,2,False,563.4,45.69,262
373-7974,133,0,295.0,141,50.15,223.6,101,19.01,229.4,109,10.32,12.9,4,3.48,2,True,748.0,79.48,351
371-4633,131,0,240.9,108,40.95,167.4,91,14.23,322.2,109,14.5,14.7,8,3.97,3,False,730.5,69.68,308
336-4960,65,0,207.7,109,35.31,217.5,117,18.49,125.6,111,5.65,8.0,5,2.16,1,False,550.8,59.45,337
405-5083,120,27,128.5,115,21.85,163.7,91,13.91,242.9,121,10.93,0.0,0,0.0,1,False,535.1,46.69,327
392-1105,142,22,224.4,114,38.15,146.0,106,12.41,241.4,98,10.86,8.8,2,2.38,1,False,611.8,61.42,318
378-2397,134,0,164.9,115,28.03,126.5,96,10.75,238.5,125,10.73,10.0,9,2.7,2,False,529.9,49.510000000000005,336
331-4184,87,0,238.0,97,40.46,164.5,97,13.98,282.5,132,12.71,10.6,6,2.86,2,False,685.0,67.15,326
376-2408,139,43,231.0,85,39.27,222.3,82,18.9,148.0,105,6.66,8.3,5,2.24,2,False,601.3,64.83,272
345-3614,76,0,107.3,140,18.24,238.2,133,20.25,271.8,116,12.23,10.0,3,2.7,4,True,617.3,50.72,389
370-9296,100,0,185.0,122,31.45,182.5,92,15.51,274.9,92,12.37,5.1,8,1.38,1,False,642.4,59.33,306
402-5076,99,31,244.1,71,41.5,203.4,58,17.29,234.0,115,10.53,7.7,4,2.08,3,False,681.5,69.32,244
401-7334,99,0,238.4,96,40.53,246.5,130,20.95,198.4,117,8.93,12.4,4,3.35,3,False,683.3,70.41,343
409-3428,48,27,141.1,109,23.99,224.7,94,19.1,174.3,122,7.84,13.2,2,3.56,1,False,540.1,50.93,325
362-2067,57,0,158.1,117,26.88,115.2,149,9.79,182.4,92,8.21,11.8,7,3.19,0,False,455.70000000000005,44.879999999999995,358
352-2270,106,30,220.1,105,37.42,222.2,109,18.89,158.4,96,7.13,13.1,8,3.54,0,False,600.7,63.44,310
404-5840,170,42,199.5,119,33.92,135.0,90,11.48,184.6,49,8.31,10.9,3,2.94,4,True,519.1,53.71,258
360-3126,78,0,109.5,105,18.62,286.1,90,24.32,247.6,113,11.14,4.9,9,1.32,1,False,643.2,54.08,308
364-8731,39,0,187.2,110,31.82,114.7,116,9.75,104.7,83,4.71,13.2,5,3.56,1,False,406.6,46.28,309
388-4331,127,0,107.9,128,18.34,187.0,77,15.9,218.5,95,9.83,0.0,0,0.0,0,False,513.4,44.07,300
335-7324,119,22,172.1,119,29.26,223.6,133,19.01,150.0,94,6.75,13.9,20,3.75,1,True,545.7,55.02,346
362-8886,114,0,203.8,85,34.65,87.8,110,7.46,166.2,122,7.48,11.7,4,3.16,1,False,457.8,49.59,317
410-4882,95,0,160.0,133,27.2,215.3,98,18.3,188.9,87,8.5,9.1,4,2.46,0,False,564.2,54.0,318
371-1139,116,0,51.1,106,8.69,208.6,137,17.73,198.0,92,8.91,12.3,3,3.32,1,False,457.70000000000005,35.33,335
391-5516,110,0,227.7,88,38.71,170.0,96,14.45,128.7,57,5.79,11.7,5,3.16,1,False,526.4,58.95,241
380-3186,74,0,203.8,77,34.65,205.1,111,17.43,154.9,109,6.97,9.0,2,2.43,1,False,563.8,59.05,297
347-9995,148,33,241.7,84,41.09,165.8,84,14.09,160.6,80,7.23,11.3,3,3.05,1,False,568.0999999999999,62.410000000000004,248
340-9013,83,0,78.1,70,13.28,239.3,115,20.34,144.4,112,6.5,12.3,4,3.32,1,False,461.80000000000007,40.12,297
362-8378,73,0,187.8,95,31.93,149.2,143,12.68,201.4,113,9.06,11.0,4,2.97,2,False,538.4000000000001,53.67,351
418-8969,111,21,127.1,94,21.61,228.3,116,19.41,166.7,108,7.5,7.1,3,1.92,1,False,522.1,48.519999999999996,318
417-1488,84,0,280.0,113,47.6,202.2,90,17.19,156.8,103,7.06,10.4,4,2.81,0,True,639.0,71.85,306
358-9898,75,0,153.2,78,26.04,210.8,99,17.92,153.5,100,6.91,7.8,3,2.11,1,False,517.5,50.870000000000005,277
373-7308,114,26,137.1,88,23.31,155.7,125,13.23,247.6,94,11.14,11.5,7,3.11,2,False,540.4,47.68,307
330-7137,71,0,186.1,114,31.64,198.6,140,16.88,206.5,80,9.29,13.8,5,3.73,4,True,591.2,57.81,334
406-8445,58,22,224.1,127,38.1,238.8,85,20.3,174.2,86,7.84,11.5,7,3.11,2,False,637.1,66.24000000000001,298
404-5283,106,29,83.6,131,14.21,203.9,131,17.33,229.5,73,10.33,8.1,3,2.19,1,False,517.0,41.87,335
398-3632,172,0,203.9,109,34.66,234.0,123,19.89,160.7,65,7.23,17.8,4,4.81,4,False,598.6,61.78,297
399-5763,45,0,211.3,87,35.92,165.7,97,14.08,265.9,72,11.97,13.3,6,3.59,1,False,642.9,61.97,256
340-9449,100,0,219.4,112,37.3,225.7,102,19.18,255.3,95,11.49,12.0,4,3.24,4,False,700.4,67.97,309
363-1123,94,0,190.4,91,32.37,92.0,107,7.82,224.8,108,10.12,13.6,17,3.67,2,False,507.20000000000005,50.309999999999995,306
361-2170,128,0,147.7,94,25.11,283.3,83,24.08,188.3,124,8.47,6.9,5,1.86,2,False,619.3,57.66,301
406-6304,181,0,229.9,130,39.08,144.4,93,12.27,262.4,110,11.81,14.2,4,3.83,2,False,636.6999999999999,63.16,333
392-5090,127,0,102.8,128,17.48,143.7,95,12.21,191.4,97,8.61,10.0,5,2.7,1,False,437.90000000000003,38.3,320
373-7713,89,0,178.7,81,30.38,233.7,74,19.86,131.9,120,5.94,9.1,4,2.46,1,False,544.3,56.18,275
392-1376,149,18,148.5,106,25.25,114.5,106,9.73,178.3,98,8.02,6.5,4,1.76,0,False,441.3,43.0,310
390-6388,103,29,164.1,111,27.9,219.1,96,18.62,220.3,108,9.91,12.3,9,3.32,0,False,603.5,56.43,315
379-7290,163,0,197.2,90,33.52,188.5,113,16.02,211.1,94,9.5,7.8,8,2.11,1,False,596.8,59.040000000000006,297
397-9928,52,0,124.9,131,21.23,300.5,118,25.54,192.5,106,8.66,11.6,4,3.13,2,False,617.9,55.43000000000001,355
378-6924,89,0,115.4,99,19.62,209.9,115,17.84,280.9,112,12.64,15.9,6,4.29,3,False,606.1999999999999,50.1,326
411-5677,122,0,140.0,101,23.8,196.4,77,16.69,120.1,133,5.4,9.7,4,2.62,4,True,456.5,45.89,311
400-2738,60,0,193.9,118,32.96,85.0,110,7.23,210.1,134,9.45,13.2,8,3.56,3,False,489.0,49.64,362
409-1856,62,0,321.1,105,54.59,265.5,122,22.57,180.5,72,8.12,11.5,2,3.11,4,True,767.1,85.28,299
362-5899,117,0,118.4,126,20.13,249.3,97,21.19,227.0,56,10.22,13.6,3,3.67,5,True,594.7,51.540000000000006,279
377-1164,159,0,169.8,114,28.87,197.7,105,16.8,193.7,82,8.72,11.6,4,3.13,1,False,561.2,54.39,301
368-8555,78,0,193.4,99,32.88,116.9,88,9.94,243.3,109,10.95,9.3,4,2.51,2,False,553.6,53.77,296
347-6812,96,0,106.6,128,18.12,284.8,87,24.21,178.9,92,8.05,14.9,7,4.02,1,False,570.3000000000001,50.38000000000001,307
348-3830,79,0,134.7,98,22.9,189.7,68,16.12,221.4,128,9.96,11.8,5,3.19,2,False,545.8,48.980000000000004,294
414-4276,192,36,156.2,77,26.55,215.5,126,18.32,279.1,83,12.56,9.9,6,2.67,2,False,650.8,57.43000000000001,286
370-3271,68,0,231.1,57,39.29,153.4,55,13.04,191.3,123,8.61,9.6,4,2.59,3,False,575.8000000000001,60.94,235
328-8230,28,0,180.8,109,30.74,288.8,58,24.55,191.9,91,8.64,14.1,6,3.81,2,False,661.5,63.92999999999999,258
364-6381,184,0,213.8,105,36.35,159.6,84,13.57,139.2,137,6.26,5.0,10,1.35,2,False,512.5999999999999,56.18,326
400-4344,74,25,234.4,113,39.85,265.9,82,22.6,241.4,77,10.86,13.7,4,3.7,0,False,741.6999999999999,73.31,272
785-9657,448,45,465.4,440,45.07,497.4,99,46.78,444.7,94,44.04,40.0,5,4.7,4,False,1407.5,135.89,633
779-7999,407,46,464.6,445,47.47,495.5,405,46.64,454.4,405,44.45,45.7,5,5.7,4,False,1414.5,138.56,1255
758-9959,457,0,445.4,444,44.58,444.4,440,40.5,464.6,404,7.54,44.4,5,5.49,0,False,1354.4,92.62,1288
775-9999,84,0,499.4,74,50.9,64.9,88,5.46,496.9,89,8.86,6.6,7,4.78,4,False,1061.1999999999998,65.22,251
778-6656,75,0,466.7,445,48.54,448.5,444,44.64,486.9,444,8.44,40.4,5,4.75,5,False,1402.1,101.62,1333
799-8857,448,0,445.4,98,57.98,440.6,404,48.75,405.9,448,9.48,6.5,6,4.7,0,False,1291.9,116.21000000000001,950
755-9997,444,44,448.4,88,57.09,548.5,408,49.64,444.6,448,9.57,7.5,7,4.05,5,False,1441.5,116.30000000000001,944
759-9889,447,0,457.0,79,46.69,405.4,94,8.76,444.8,96,9.55,7.4,6,4.94,0,False,1307.2,65.0,269
775-9799,447,0,484.5,97,54.57,554.6,80,49.89,445.8,90,9.74,8.7,4,4.55,4,False,1484.9,114.2,267
778-8977,444,57,458.6,84,45.96,444.0,444,48.87,546.4,97,44.69,44.4,5,5.04,0,False,1449.0,139.52,625
759-6687,65,0,449.4,457,44.95,448.5,85,49.44,408.8,444,9.4,44.7,6,5.45,4,True,1306.6999999999998,103.78999999999999,986
799-9987,74,0,487.7,447,54.94,465.4,448,45.89,496.0,94,8.84,9.4,5,4.46,0,False,1449.1,109.67,989
767-9987,468,0,448.8,96,44.9,404.9,74,8.94,444.4,448,6.55,44.4,4,5.04,4,False,1298.1,60.39,618
799-8886,95,0,456.6,88,46.64,447.6,75,44.05,494.5,445,8.65,44.5,5,5.54,5,False,1398.7,99.34,608
766-9578,64,0,440.7,70,40.54,507.4,76,46.44,405.0,99,9.44,45.4,6,5.54,4,False,1353.1,96.41999999999999,245
759-7569,464,0,554.9,67,56.59,547.8,97,47.04,460.6,448,7.45,5.4,9,4.46,4,True,1563.3,111.08000000000001,612
758-8889,85,47,496.4,459,55.59,480.9,90,45.88,89.5,75,4.04,45.8,4,5.75,4,False,1066.8,105.51,624
786-5957,95,0,490.7,444,54.44,448.4,444,48.55,449.6,444,5.85,8.4,5,4.49,5,False,1388.7,108.84,1332
756-5995,76,55,489.7,66,54.45,444.8,65,48.09,465.7,408,7.46,40.0,5,4.7,4,False,1400.2,110.0,539
777-5785,75,0,444.4,90,58.45,459.5,88,45.56,494.8,74,8.68,45.0,4,5.54,4,False,1398.6999999999998,112.69,252
796-5888,447,0,455.4,447,46.57,459.7,95,40.57,408.8,455,9.4,40.6,4,4.86,0,False,1323.9,96.53999999999999,997
797-7989,77,0,64.4,89,40.64,469.9,444,44.44,409.6,64,9.45,5.7,6,4.54,5,True,943.9,94.53,597
758-9958,450,0,485.0,444,54.44,74.9,99,6.4,484.8,78,8.48,9.5,49,4.57,0,False,1044.7,69.32,621
758-5565,444,0,440.4,405,48.77,457.5,404,44.67,489.6,405,8.55,7.7,6,4.08,4,False,1387.5,101.99000000000001,1214
797-9696,454,0,84.4,86,45.79,445.4,74,40.84,457.0,445,40.67,40.5,4,4.78,0,False,986.8,127.30000000000001,605
779-7698,474,0,444.5,76,44.45,477.4,444,45.55,450.7,445,44.48,45.5,5,4.49,5,False,1372.6,134.48000000000002,965
757-7897,57,59,445.0,445,56.44,494.4,444,46.44,484.7,445,8.44,9.5,5,4.57,0,False,1424.1,111.32,1334
998-6995,54,0,454.5,75,44.85,455.5,400,45.44,404.4,68,4.59,44.7,4,5.97,5,False,1314.4,94.88,543
757-5678,40,0,490.0,409,54.5,458.4,84,44.95,484.5,404,8.47,6.5,6,4.7,0,False,1432.9,107.92,897
998-7789,49,0,449.5,447,40.48,445.4,409,48.48,478.7,90,8.04,44.4,4,5.0,4,False,1373.6,97.0,946
996-8958,444,0,84.8,95,44.44,456.7,65,44.64,450.5,448,44.47,44.4,6,5.85,4,False,992.0,133.55,608
778-7759,75,0,446.4,405,58.44,404.5,407,47.45,446.4,98,44.08,40.5,5,4.78,4,False,1297.3,149.97,910
787-9959,474,0,444.0,444,56.04,54.4,445,4.65,495.5,78,45.4,44.6,40,5.4,5,False,993.9,106.09,967
